NumberFrom,NumberTo,OwnerId,RegionCode,MNC,RowCount
9294980000,9294999999,mMEGAFON,28,02,
9295000000,9296999999,mMEGAFON,77,02,
9297000000,9297099999,mMEGAFON,64,02,
9297100000,9297199999,mMEGAFON,64,02,
9297200000,9297299999,mMEGAFON,16,02,
9297300000,9297319999,mMEGAFON,08,02,
9297320000,9297349999,mMEGAFON,12,02,
9297350000,9297399999,mMEGAFON,21,02,
9297400000,9297449999,mMEGAFON,33,02,
9297450000,9297499999,mMEGAFON,13,02,
9297500000,9297599999,mMEGAFON,03,02,
9297600000,9297649999,mMEGAFON,16,02,
9297650000,9297699999,mMEGAFON,60,02,
9297700000,9297799999,mMEGAFON,65,02,
9297800000,9297899999,mMEGAFON,37,02,
9297900000,9297999999,mMEGAFON,74,02,
9298000000,9298029999,mMEGAFON,62,02,
9298130000,9298219999,mMEGAFON,62,02,
9298220000,9298529999,mMEGAFON,25,02,
9298530000,9298549999,mMEGAFON,25,02,
9298550000,9298569999,mMEGAFON,29,02,
9298570000,9298589999,mMEGAFON,29,02,
9298590000,9298609999,mMEGAFON,09,02,
9298610000,9298629999,mMEGAFON,01,02,
9298630000,9298649999,mMEGAFON,15,02,
9298650000,9298839999,mMEGAFON,05,02,
9298840000,9298859999,mMEGAFON,07,02,
9298860000,9298869999,mMEGAFON,06,02,
9298870000,9298879999,mMEGAFON,20,02,
9298880000,9298999999,mMEGAFON,20,02,
9299000000,9299999999,mMEGAFON,77,02,
9300000000,9300009999,mMTT,77,42,
9300010000,9300049999,mSBERTEL,78,50,
9300050000,9300059999,mMEGAFON,40,02,
9300060000,9300109999,mSBERTEL,78,50,
9300110000,9300119999,mMEGAFON,39,02,
9300120000,9300126999,mMEGAFON,39,02,
9300130000,9300139999,mMEGAFON,50,02,
9300140000,9300149999,mMEGAFON,50,02,
9300150000,9300299999,mMEGAFON,39,02,
9300300000,9300309999,mMEGAFON,36,02,
9300310000,9300319999,mMEGAFON,36,02,
9300320000,9300329999,mMEGAFON,36,02,
9300330000,9300339999,mMEGAFON,36,02,
9300340000,9300349999,mMEGAFON,43,02,
9300350000,9300359999,mMIATEL,77,16,
9300370000,9300379999,mMEGAFON,48,02,
9300400000,9300559999,mMEGAFON,54,02,
9300560000,9300569999,mMEGAFON,54,02,
9300570000,9300599999,mMEGAFON,54,02,
9300600000,9300615999,mRTK,34,20,
9300616000,9300629999,mRTK,48,20,
9300630000,9300639999,mMEGAFON,59,02,
9300640000,9300640999,mMEGAFON,72,02,
9300641000,9300643999,mMEGAFON,54,02,
9300644000,9300669999,mMTT,77,42,
9300690000,9300699999,mMEGAFON,63,02,
9300700000,9300719999,mMEGAFON,54,02,
9300720000,9300739999,mMEGAFON,72,02,
9300740000,9300749999,mMEGAFON,72,02,
9300750000,9300759999,mSBERTEL,56,50,
9300760000,9300769999,mMEGAFON,76,02,
9300770000,9300779999,mMEGAFON,43,02,
9300840000,9300859999,mMEGAFON,34,02,
9300860000,9300869999,mMEGAFON,34,02,
9300870000,9300909999,mMEGAFON,34,02,
9300910000,9300919999,mMEGAFON,46,02,
9300960000,9300969999,mMEGAFON,70,02,
9300970000,9300979999,mMEGAFON,48,02,
9300980000,9300999999,mMEGAFON,72,02,
9301000000,9301379999,mMEGAFON,76,02,
9301500000,9301999999,mMEGAFON,70,02,
9302000000,9302009999,mSBERTEL,78,50,
9302010000,9302019999,mSBERTEL,78,50,
9302020000,9302029999,mMEGAFON,36,02,
9302030000,9302189999,mMEGAFON,54,02,
9302190000,9302255999,mMEGAFON,36,02,
9302256000,9302257999,mMEGAFON,36,02,
9302258000,9302258999,mMIATEL,67,16,
9302259000,9302259999,mMIATEL,25,16,
9302260000,9302269999,mMEGAFON,36,02,
9302270000,9302279999,mMTT,78,42,
9302280000,9302299999,mMEGAFON,54,02,
9302300000,9302399999,mMEGAFON,54,02,
9302400000,9302699999,mMEGAFON,54,02,
9302700000,9302799999,mMEGAFON,54,02,
9302800000,9302829999,mMEGAFON,54,02,
9302830000,9302839999,mMEGAFON,54,02,
9302840000,9302939999,mMEGAFON,54,02,
9302940000,9302999999,mMEGAFON,54,02,
9303000000,9303069999,mMEGAFON,68,02,
9303070000,9303099999,mSBERTEL,77,50,
9303100000,9303149999,mMEGAFON,68,02,
9303150000,9303199999,mMTT,77,42,
9303200000,9303219999,mMEGAFON,46,02,
9303300000,9303309999,mMEGAFON,40,02,
9303310000,9303329999,mSBERTEL,78,50,
9303330000,9303339999,mInternod,77,49,
9303340000,9303399999,mSBERTEL,77,50,
9303400000,9303699999,mMEGAFON,40,02,
9303700000,9303709999,mMEGAFON,46,02,
9303770000,9303779999,mMTT,77,42,
9303780000,9303789999,mMEGAFON,35,02,
9303790000,9303799999,mMTT,77,42,
9303800000,9303999999,mMEGAFON,46,02,
9304000000,9304099999,mMEGAFON,39,02,
9304100000,9304139999,mMEGAFON,39,02,
9304140000,9304199999,mMEGAFON,39,02,
9304200000,9304299999,mMEGAFON,39,02,
9304300000,9304369999,mMEGAFON,39,02,
9304370000,9304399999,mMEGAFON,34,02,
9304400000,9304409999,mMEGAFON,39,02,
9304410000,9304419999,mMTT,77,42,
9304440000,9304444999,mSKAINETVORKS,29,43,
9304445000,9304449999,mSKAINETVORKS,77,43,
9304450000,9304459999,mMEGAFON,59,02,
9304500000,9304629999,mMEGAFON,34,02,
9304630000,9304639999,mMEGAFON,34,02,
9304700000,9304709999,mMEGAFON,69,02,
9304710000,9304759999,mMEGAFON,69,02,
9304760000,9304809999,mMEGAFON,50,02,
9304810000,9304819999,mMEGAFON,69,02,
9305550000,9305559999,mMTT,77,42,
9306000000,9306000999,mMTT,77,42,
9306001000,9306001999,mInternod,77,49,
9306500000,9306599999,mMEGAFON,72,02,
9306600000,9306649999,mMEGAFON,54,02,
9306650000,9306699999,mMEGAFON,54,02,
9306700000,9306999999,mMEGAFON,54,02,
9307000000,9307199999,mMEGAFON,54,02,
9307200000,9307399999,mMEGAFON,35,02,
9307400000,9307499999,mMEGAFON,36,02,
9307500000,9307599999,mMEGAFON,43,02,
9307600000,9307699999,mMEGAFON,48,02,
9307700000,9307799999,mMEGAFON,59,02,
9307800000,9307899999,mMEGAFON,63,02,
9307900000,9307999999,mMEGAFON,72,02,
9308000000,9308199999,mMEGAFON,54,02,
9308200000,9308299999,mMEGAFON,35,02,
9308300000,9308399999,mMEGAFON,36,02,
9308400000,9308499999,mMEGAFON,43,02,
9308500000,9308599999,mMEGAFON,48,02,
9308600000,9308699999,mMEGAFON,59,02,
9308700000,9308899999,mMEGAFON,63,02,
9308900000,9308999999,mMEGAFON,72,02,
9309000000,9309009999,mSBERTEL,77,50,
9309010000,9309019999,mSBERTEL,78,50,
9309090000,9309989999,mTELE2,77,20,
9309990000,9309999999,mInternod,77,49,
9310000000,9310089999,mMEGAFON,78,02,
9310090000,9310099999,mMIATEL,78,16,
9311000000,9311049999,mMEGAFON,78,02,
9311100000,9311109999,mMTT,25,42,
9311110000,9311119999,mMSNTELECOM,77,37,
9311777000,9311777999,mMTT,77,42,
9312000000,9313839999,mMEGAFON,78,02,
9313840000,9313849999,mMEGAFON,78,02,
9313850000,9313999999,mMEGAFON,78,02,
9314000000,9314199999,mMEGAFON,32,02,
9314440000,9314449999,mMTT,77,42,
9315000000,9315209999,mMEGAFON,38,02,
9315210000,9315219999,mMIATEL,78,16,
9315250000,9315299999,mMEGAFON,38,02,
9315300000,9315439999,mMEGAFON,78,02,
9315550000,9315559999,mMTT,77,42,
9315760000,9315769999,mMEGAFON,78,02,
9315770000,9315969999,mMEGAFON,78,02,
9315970000,9315999999,mMEGAFON,78,02,
9316000000,9316169999,mMEGAFON,42,02,
9316170000,9316189999,mMEGAFON,42,02,
9316190000,9316199999,mMEGAFON,42,02,
9316200000,9316399999,mMEGAFON,78,02,
9316660000,9316669999,mMTT,77,42,
9317000000,9317039999,mMEGAFON,10,02,
9317040000,9317139999,mMEGAFON,78,02,
9317770000,9317779999,mSPRINT,77,43,
9318000000,9318059999,mMEGAFON,53,02,
9318500000,9318599999,mMEGAFON,55,02,
9318880000,9318889999,mSPRINT,77,43,
9318890000,9318899999,mMTT,77,42,
9319000000,9319119999,mMEGAFON,61,02,
9319500000,9319599999,mMEGAFON,78,02,
9319600000,9319799999,mMEGAFON,78,02,
9319800000,9319999999,mMEGAFON,78,02,
9320000000,9320009999,mSPRINT,77,43,
9320010000,9320089999,mSBERTEL,78,50,
9320090000,9320099999,mSBERTEL,45,50,
9320100000,9320199999,mMEGAFON,75,02,
9320220000,9320229999,mMEGAFON,73,02,
9320500000,9320599999,mMEGAFON,83,02,
9320600000,9320609999,mMEGAFON,83,02,
9320610000,9320619999,mMEGAFON,83,02,
9320770000,9320792999,mMEGAFON,75,02,
9320900000,9320999999,mMEGAFON,83,02,
9321000000,9321009999,mMEGAFON,67,02,
9321100000,9321299999,mMEGAFON,67,02,
9322000000,9322009999,mMEGAFON,73,02,
9322010000,9322019999,mMEGAFON,58,02,
9322020000,9322029999,mMTT,16,42,
9322030000,9322039999,mMEGAFON,27,02,
9322040000,9322069999,mMTT,64,42,
9322070000,9322079999,mMEGAFON,75,02,
9322080000,9322089999,mMTT,16,42,
9322090000,9322099999,mMEGAFON,45,02,
9322200000,9322204999,mMEGAFON,11,02,
9322205000,9322219999,mMTT,77,42,
9322220000,9322221999,mSPRINT,78,43,
9322222000,9322222229,mSPRINT,77,43,
9322222230,9322222999,mSPRINT,78,43,
9322223000,9322227999,mSPRINT,78,43,
9322228000,9322228999,mSPRINT,78,43,
9322229000,9322229999,mSPRINT,78,43,
9322300000,9322399999,mMEGAFON,75,02,
9322470000,9322579999,mMEGAFON,81,02,
9322580000,9322599999,mMEGAFON,81,02,
9322600000,9322699999,mMEGAFON,81,02,
9323000000,9323099999,mMEGAFON,75,02,
9323100000,9323199999,mMEGAFON,47,02,
9323200000,9323299999,mMEGAFON,73,02,
9323300000,9323399999,mMEGAFON,27,02,
9324000000,9324009999,mMEGAFON,81,02,
9324010000,9324109999,mMEGAFON,81,02,
9324110000,9324209999,mMEGAFON,81,02,
9324210000,9324409999,mMEGAFON,81,02,
9324410000,9324419999,mMTT,77,42,
9324420000,9324439999,mMTT,77,42,
9324440000,9324449999,mMTT,77,42,
9324700000,9324899999,mMEGAFON,73,02,
9324990000,9325006999,mMEGAFON,27,02,
9325300000,9325599999,mMEGAFON,58,02,
9325600000,9325609999,mMEGAFON,47,02,
9325610000,9325614999,mMEGAFON,47,02,
9326000000,9326199999,mMEGAFON,67,02,
9326200000,9326309999,mMEGAFON,73,02,
9326310000,9326329999,mMEGAFON,27,02,
9326330000,9326364999,mMEGAFON,75,02,
9326365000,9326404999,mMEGAFON,67,02,
9326500000,9326549999,mMEGAFON,75,02,
9326660000,9326669999,mMTT,77,42,
9326770000,9326789999,mMTT,77,42,
9326790000,9326799999,mMEGAFON,18,02,
9326800000,9326806999,mMEGAFON,18,02,
9326807000,9326809999,mMEGAFON,73,02,
9326810000,9326909999,mMEGAFON,73,02,
9326990000,9326990999,mInternod,77,49,
9326991000,9326999999,mMEGAFON,67,02,
9327000000,9327099999,mMEGAFON,67,02,
9327770000,9327774999,mSPRINT,25,43,
9327775000,9327779999,mSPRINT,25,43,
9328400000,9328699999,mMEGAFON,58,02,
9328880000,9328880999,mSPRINT,78,43,
9328881000,9328881999,mSPRINT,78,43,
9328882000,9328882999,mSPRINT,78,43,
9328883000,9328883999,mSPRINT,78,43,
9328884000,9328884999,mSPRINT,78,43,
9328885000,9328885999,mSPRINT,78,43,
9328886000,9328886999,mSPRINT,78,43,
9328887000,9328887499,mSPRINT,78,43,
9328887500,9328889999,mSPRINT,77,43,
9329990000,9329999999,mSPRINT,25,43,
9330000000,9330009999,mMTT,77,42,
9330330000,9330339999,mMTT,25,42,
9331000000,9331009999,mMEGAFON,56,02,
9331030000,9331049999,mVTBMOBAYL,62,26,
9331050000,9331059999,mVTBMOBAYL,57,26,
9331060000,9331074999,mVTBMOBAYL,44,26,
9331075000,9331089999,mVTBMOBAYL,75,26,
9331090000,9331099999,mMTT,77,42,
9331100000,9331109999,mMTT,54,42,
9331110000,9331119999,mMTT,77,42,
9331600000,9331679999,mMEGAFON,22,02,
9332000000,9332009999,mMEGAFON,26,02,
9332220000,9332229999,mMTT,77,42,
9332230000,9332239999,mVTBMOBAYL,37,26,
9332240000,9332264999,mVTBMOBAYL,67,26,
9332265000,9332269999,mVTBMOBAYL,12,26,
9332270000,9332274999,mVTBMOBAYL,21,26,
9332275000,9332279999,mVTBMOBAYL,01,26,
9333000000,9333009999,mMEGAFON,44,02,
9333010000,9333014999,mMEGAFON,26,02,
9333015000,9333019999,mMEGAFON,57,02,
9333020000,9333029999,mMEGAFON,57,02,
9333030000,9333049999,mMEGAFON,57,02,
9333100000,9333109999,mMEGAFON,22,02,
9333110000,9333119999,mMEGAFON,22,02,
9333120000,9333129999,mMEGAFON,19,02,
9333130000,9333139999,mSBERTEL,77,50,
9333140000,9333149999,mMEGAFON,17,02,
9333200000,9333299999,mMEGAFON,26,02,
9333300000,9333399999,mMEGAFON,26,02,
9333400000,9333419999,mMEGAFON,26,02,
9333420000,9333429999,mSBERTEL,36,50,
9333430000,9333439999,mSBERTEL,45,50,
9333440000,9333449999,mSBERTEL,27,50,
9333450000,9333459999,mSBERTEL,18,50,
9333460000,9333469999,mSBERTEL,01,50,
9333470000,9333479999,mSBERTEL,76,50,
9333480000,9333489999,mSBERTEL,38,50,
9333490000,9333499999,mSBERTEL,26,50,
9333500000,9333509999,mSBERTEL,56,50,
9333510000,9333519999,mSBERTEL,44,50,
9333520000,9333559999,mSBERTEL,41,50,
9333560000,9333579999,mSBERTEL,22,50,
9333580000,9333599999,mSBERTEL,28,50,
9333600000,9333609999,mSBERTEL,66,50,
9333990000,9333998999,mInternod,77,49,
9333999000,9333999999,mMTT,77,42,
9334000000,9334009999,mSBERTEL,76,50,
9334400000,9334499999,mMEGAFON,57,02,
9335500000,9335519999,mMEGAFON,56,02,
9335520000,9335534999,mMEGAFON,26,02,
9335535000,9335539999,mMEGAFON,57,02,
9335540000,9335544999,mMEGAFON,71,02,
9335545000,9335549999,mMEGAFON,17,02,
9335550000,9335559999,mMEGAFON,44,02,
9335560000,9335564999,mMEGAFON,19,02,
9335565000,9335569999,mMEGAFON,02,02,
9335570000,9335579999,mMEGAFON,22,02,
9335580000,9335599999,mMEGAFON,56,02,
9335600000,9335649999,mMEGAFON,71,02,
9335650000,9335679999,mMEGAFON,57,02,
9336660000,9336669999,mMTT,77,42,
9337700000,9337749999,mASTRAN,77,18,
9337750000,9337769999,mVTBMOBAYL,25,26,
9337770000,9337779999,mSPRINT,77,43,
9337780000,9337799999,mASTRAN,77,18,
9337800000,9337829999,mASTRAN,78,18,
9338880000,9338889999,mSPRINT,77,43,
9338890000,9338899999,mMTT,25,42,
9339000000,9339009999,mPOLIFON,25,20,
9339010000,9339029999,mVTBMOBAYL,39,26,
9339030000,9339039999,mVTBMOBAYL,42,26,
9339040000,9339049999,mVTBMOBAYL,34,26,
9339050000,9339069999,mVTBMOBAYL,27,26,
9339300000,9339359999,mMEGAFON,22,02,
9339770000,9339779999,mPOLIFON,25,20,
9339915000,9339939999,mMEGAFON,57,02,
9339940000,9339999999,mMEGAFON,26,02,
9340000000,9340009999,mSPRINT,77,43,
9341000000,9341009999,mMEGAFON,28,02,
9341110000,9341114999,mSKAINETVORKS,07,43,
9341115000,9341119999,mSKAINETVORKS,77,43,
9342000000,9342004999,mMEGAFON,51,02,
9342005000,9342009999,mMEGAFON,82,02,
9343330000,9343339999,mMTT,77,42,
9343340000,9343359999,mMTT,57,42,
9343360000,9343439999,mMTT,25,42,
9344000000,9344009999,mMTT,25,42,
9344010000,9344019999,mMEGAFON,30,02,
9344310000,9344319999,mMEGAFON,41,02,
9344410000,9344419999,mMEGAFON,66,02,
9344420000,9344429999,mMTT,77,42,
9344430000,9344439999,mMTT,77,42,
9344440000,9344449999,mSPRINT,77,43,
9344610000,9344619999,mMEGAFON,14,02,
9344710000,9344719999,mMEGAFON,04,02,
9344760000,9344769999,mMEGAFON,31,02,
9344777000,9344777999,mMTT,77,42,
9344810000,9344819999,mMEGAFON,23,02,
9344910000,9344919999,mMEGAFON,79,02,
9345550000,9345559999,mMTT,77,42,
9346600000,9346699999,mMTT,77,42,
9347770000,9347774999,mSPRINT,42,43,
9347775000,9347777999,mSPRINT,78,43,
9347778000,9347779999,mSPRINT,25,43,
9348880000,9348889999,mSPRINT,77,43,
9349990000,9349999999,mSPRINT,77,43,
9360000000,9360009999,mMEGAFON,77,02,
9360010000,9360059999,mMEGAFON,77,02,
9361000000,9361059999,mMEGAFON,77,02,
9361060000,9361109999,mMTT,77,42,
9361110000,9361119999,mMEGAFON,77,02,
9362220000,9362229999,mMEGAFON,77,02,
9363330000,9363339999,mMEGAFON,77,02,
9364440000,9364449999,mMEGAFON,77,02,
9365000000,9365399999,mMEGAFON,77,02,
9365550000,9365559999,mMEGAFON,77,02,
9366000000,9366009999,mMEGAFON,77,02,
9366010000,9366259999,mMEGAFON,77,02,
9366660000,9366669999,mMEGAFON,77,02,
9366777000,9366777999,mMTT,77,42,
9366990000,9366999999,mMTT,67,42,
9367770000,9367779999,mMEGAFON,77,02,
9368880000,9368889999,mMEGAFON,77,02,
9369360000,9369399999,mMEGAFON,77,02,
9369990000,9369999999,mMEGAFON,77,02,
9370000000,9370099999,mMEGAFON,16,02,
9370100000,9370199999,mMEGAFON,21,02,
9370200000,9370299999,mMEGAFON,65,02,
9370300000,9370399999,mMEGAFON,74,02,
9370400000,9370499999,mMEGAFON,16,02,
9370500000,9370599999,mMEGAFON,74,02,
9370600000,9370799999,mMEGAFON,64,02,
9370800000,9370999999,mMEGAFON,37,02,
9371000000,9371009999,mMEGAFON,64,02,
9371010000,9371099999,mMEGAFON,37,02,
9371100000,9371199999,mMEGAFON,12,02,
9371200000,9371399999,mMEGAFON,33,02,
9371400000,9371499999,mMEGAFON,65,02,
9371500000,9371699999,mMEGAFON,03,02,
9371700000,9371899999,mMEGAFON,64,02,
9371900000,9371999999,mMEGAFON,08,02,
9372000000,9372099999,mMEGAFON,64,02,
9372100000,9372199999,mMEGAFON,64,02,
9372200000,9372299999,mMEGAFON,65,02,
9372300000,9372399999,mMEGAFON,64,02,
9372400000,9372699999,mMEGAFON,65,02,
9372700000,9372799999,mMEGAFON,74,02,
9372800000,9372899999,mMEGAFON,16,02,
9372900000,9372999999,mMEGAFON,16,02,
9373000000,9373699999,mMEGAFON,03,02,
9373700000,9373999999,mMEGAFON,21,02,
9374000000,9374499999,mMEGAFON,60,02,
9374500000,9374599999,mMEGAFON,74,02,
9374600000,9374699999,mMEGAFON,08,02,
9374700000,9375009999,mMEGAFON,03,02,
9375010000,9375099999,mMEGAFON,33,02,
9375100000,9375199999,mMEGAFON,13,02,
9375200000,9375299999,mMEGAFON,16,02,
9375300000,9375699999,mMEGAFON,37,02,
9375700000,9375999999,mMEGAFON,16,02,
9376000000,9376009999,mMEGAFON,16,02,
9376010000,9376099999,mMEGAFON,33,02,
9376100000,9376299999,mMEGAFON,16,02,
9376300000,9376399999,mMEGAFON,65,02,
9376400000,9376599999,mMEGAFON,64,02,
9376600000,9376699999,mMEGAFON,64,02,
9376700000,9376899999,mMEGAFON,13,02,
9376900000,9377529999,mMEGAFON,37,02,
9377530000,9377559999,mMEGAFON,21,02,
9377560000,9377569999,mMEGAFON,65,02,
9377570000,9377579999,mMEGAFON,74,02,
9377580000,9377589999,mMEGAFON,37,02,
9377590000,9377599999,mMEGAFON,33,02,
9377600000,9377609999,mMEGAFON,60,02,
9377610000,9377619999,mMEGAFON,21,02,
9377620000,9377699999,mMEGAFON,13,02,
9377700000,9377799999,mMEGAFON,16,02,
9377800000,9377899999,mMEGAFON,03,02,
9377900000,9377999999,mMEGAFON,64,02,
9378000000,9378199999,mMEGAFON,65,02,
9378200000,9378299999,mMEGAFON,33,02,
9378300000,9378699999,mMEGAFON,03,02,
9378700000,9378899999,mMEGAFON,74,02,
9378900000,9378999999,mMEGAFON,08,02,
9379000000,9379099999,mMEGAFON,33,02,
9379100000,9379299999,mMEGAFON,60,02,
9379300000,9379399999,mMEGAFON,12,02,
9379400000,9379599999,mMEGAFON,21,02,
9379600000,9379799999,mMEGAFON,65,02,
9379800000,9379999999,mMEGAFON,64,02,
9380000000,9380049999,mMEGAFON,20,02,
9380050000,9380079999,mMEGAFON,06,02,
9380080000,9380119999,mMEGAFON,06,02,
9380120000,9380149999,mMEGAFON,06,02,
9380150000,9380249999,mMEGAFON,20,02,
9380250000,9380269999,mMEGAFON,09,02,
9380270000,9380289999,mMEGAFON,09,02,
9380290000,9380369999,mMEGAFON,09,02,
9380370000,9380389999,mMEGAFON,09,02,
9380390000,9380399999,mMEGAFON,09,02,
9380750000,9380829999,mMEGAFON,07,02,
9380860000,9380869999,mMEGAFON,06,02,
9380871000,9380871999,mMIATEL,75,16,
9380872000,9380879999,mMEGAFON,06,02,
9380880000,9380889999,mMEGAFON,07,02,
9380890000,9380899999,mMEGAFON,07,02,
9381000000,9381219999,mMEGAFON,62,02,
9381220000,9381269999,mMEGAFON,62,02,
9381270000,9381369999,mMEGAFON,62,02,
9381370000,9381399999,mMEGAFON,62,02,
9381400000,9381409999,mMTT,77,42,
9381410000,9381419999,mMEGAFON,62,02,
9381420000,9381699999,mMEGAFON,62,02,
9381700000,9381729999,mMEGAFON,62,02,
9381730000,9381829999,mMEGAFON,62,02,
9381830000,9381849999,mMEGAFON,62,02,
9382000000,9382099999,mMEGAFON,05,02,
9382220000,9382229999,mMTT,77,42,
9382940000,9382949999,mMEGAFON,25,02,
9382950000,9382999999,mMEGAFON,25,02,
9383000000,9383149999,mMEGAFON,29,02,
9383150000,9383159999,mMEGAFON,25,02,
9383160000,9383169999,mMEGAFON,29,02,
9383170000,9383179999,mMEGAFON,29,02,
9383310000,9383349999,mMEGAFON,29,02,
9383350000,9383359999,mMEGAFON,29,02,
9383360000,9383369999,mSBERTEL,04,50,
9383370000,9383399999,mSBERTEL,41,50,
9383400000,9383589999,mMEGAFON,29,02,
9384000000,9384179999,mMEGAFON,25,02,
9384180000,9384209999,mMEGAFON,25,02,
9384210000,9384359999,mMEGAFON,25,02,
9384360000,9384599999,mMEGAFON,25,02,
9384600000,9384729999,mMEGAFON,25,02,
9384730000,9384879999,mMEGAFON,25,02,
9384880000,9384979999,mMEGAFON,25,02,
9384980000,9384989999,mMEGAFON,01,02,
9384990000,9384999999,mMEGAFON,01,02,
9385000000,9385209999,mMEGAFON,25,02,
9385210000,9385409999,mMEGAFON,25,02,
9385440000,9385499999,mMEGAFON,25,02,
9385500000,9385529999,mMEGAFON,01,02,
9385530000,9385579999,mMEGAFON,25,02,
9385990000,9386003999,mMEGAFON,20,02,
9386500000,9386549999,mMEGAFON,29,02,
9386660000,9386669999,mMTT,77,42,
9386900000,9386949999,mMEGAFON,07,02,
9386950000,9386989999,mMTT,77,42,
9386990000,9386999999,mMTT,64,42,
9387000000,9387029999,mMEGAFON,07,02,
9387770000,9387829999,mMEGAFON,05,02,
9387830000,9388037999,mMEGAFON,05,02,
9388038000,9388044999,mMEGAFON,09,02,
9388045000,9388045999,mMEGAFON,07,02,
9388046000,9388048999,mMEGAFON,15,02,
9388049000,9388059999,mMEGAFON,20,02,
9388060000,9388069999,mMEGAFON,20,02,
9388070000,9388089999,mMTT,78,42,
9388110000,9388119999,mMEGAFON,05,02,
9388120000,9388129999,mMEGAFON,05,02,
9388610000,9388639999,mMEGAFON,15,02,
9388640000,9388649999,mMEGAFON,15,02,
9388650000,9388689999,mMEGAFON,25,02,
9388690000,9388789999,mMEGAFON,25,02,
9388790000,9388799999,mMTT,77,42,
9388800000,9388809999,mMTT,77,42,
9388810000,9388819999,mMEGAFON,25,02,
9388820000,9388869999,mMEGAFON,15,02,
9388870000,9388879999,mMEGAFON,06,02,
9388880000,9388889999,mMEGAFON,25,02,
9388890000,9389129999,mMEGAFON,20,02,
9389130000,9389159999,mMEGAFON,07,02,
9389160000,9389179999,mMEGAFON,07,02,
9389180000,9389189999,mMEGAFON,15,02,
9389840000,9389871999,mMEGAFON,05,02,
9389880000,9389889999,mMTT,77,42,
9389890000,9389939999,mMEGAFON,20,02,
9389940000,9389999999,mMEGAFON,20,02,
9390000000,9390009999,mSPRINT,77,43,
9390010000,9390089999,mSBERTEL,78,50,
9390090000,9390099999,mSPRINT,77,43,
9390770000,9390790999,mMEGAFON,12,02,
9390990000,9391039999,mMEGAFON,20,02,
9391040000,9391046999,mMEGAFON,37,02,
9391047000,9391056999,mTATTELEKOM,16,27,
9391057000,9391106999,mTATTELEKOM,16,27,
9391110000,9391119999,mInternod,77,49,
9392220000,9392229999,mMTT,77,42,
9393000000,9393199999,mSMARTSK,16,27,
9393300000,9393399999,mSMARTSK,16,27,
9393400000,9393599999,mSMARTSK,16,27,
